Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
3/26/2020 6:30,96.2,32.1,500.6,123.6,79,77,94,2,29.77
3/26/2020 7:00,99.3,32.3,535.5,129.9,81,77,89,2,29.77
3/26/2020 7:30,123.6,30.9,695.5,191.9,82,77,84,2,29.77
3/26/2020 8:00,92.5,32.2,585.7,134.3,84,77,79,2,29.8
3/26/2020 8:30,101.7,33.9,624.2,144,86,77,74,3,29.8
3/26/2020 9:00,113.2,34.1,625.4,143.8,86,77,74,7,29.83
3/26/2020 9:30,114.3,34.3,626.8,143.7,86,77,74,6,29.83
3/26/2020 10:00,114.4,34.3,613.7,145.2,88,77,70,5,29.83
3/26/2020 10:30,127.9,32.6,799.8,227.7,88,77,70,8,29.83
3/26/2020 11:00,120.2,31.7,674,188.8,90,77,66,6,29.83
3/26/2020 11:30,125.1,31.9,687.9,192,88,75,66,5,29.83
3/26/2020 12:00,124.6,31.7,679.5,189.4,90,77,66,9,29.83
3/26/2020 12:30,124.2,31.8,678.5,189.6,91,75,59,7,29.8
3/26/2020 13:00,124.3,31.9,692.2,194.1,90,75,62,8,29.8
3/26/2020 13:30,120.8,32.1,706.9,201.9,91,75,59,10,29.77
3/26/2020 14:00,123.2,31.7,714,200.1,91,75,59,12,29.77
3/26/2020 14:30,127,32,701.9,197.9,90,73,59,12,29.77
3/26/2020 15:00,124.5,31.7,683.6,189.1,91,73,55,10,29.74
3/26/2020 15:30,127.9,32.6,730.1,206,91,73,55,12,29.74
3/26/2020 16:00,126.9,32.7,722.9,207.5,90,73,59,12,29.71
3/26/2020 16:30,127.3,32.6,727.5,206.7,90,73,59,12,29.74
3/26/2020 17:00,125.4,32,704.2,196.7,90,73,59,12,29.71
3/26/2020 17:30,124.2,31.5,686.2,188,88,75,66,13,29.74
3/26/2020 18:00,122,31.1,659.5,179.7,86,75,70,12,29.74
3/26/2020 18:30,120.5,31.3,652.2,180.6,86,75,70,12,29.74
3/26/2020 19:00,100.6,31.1,565.4,143.5,84,77,79,9,29.74
3/26/2020 19:30,89,32.8,548,121.9,84,77,79,8,29.77
3/26/2020 20:00,98.1,33.2,538.6,122,84,77,79,7,29.77
3/26/2020 20:30,97.3,32.9,532.3,119.7,84,77,79,7,29.8
3/26/2020 21:00,96,33,522.5,118.4,84,77,79,6,29.8
3/26/2020 21:30,95.4,33.2,525.7,120.3,82,77,84,6,29.8
3/26/2020 22:00,95.1,33.3,525.1,120.2,82,77,84,6,29.8
3/26/2020 22:30,95.1,33.3,524.9,119.5,82,77,84,8,29.83
3/26/2020 23:00,94.5,33.2,511.9,116.9,82,77,84,5,29.83
3/26/2020 23:30,94,33,508.6,115.7,82,77,84,5,29.83
3/27/2020 0:00,91.2,32.7,487.5,111,82,77,84,2,29.83
3/27/2020 0:30,89.4,32.3,466,106.9,82,77,84,3,29.83
3/27/2020 1:00,89.1,32,455,104.7,81,77,89,2,29.83
3/27/2020 1:30,88.1,31.8,446,102,81,77,89,2,29.83
3/27/2020 2:00,88.1,31.7,442,100.6,81,77,89,2,29.8
3/27/2020 2:30,87.9,31.6,438,99.6,81,77,89,2,29.8
3/27/2020 3:00,87.1,31.6,441.9,99,81,77,89,2,29.8
3/27/2020 3:30,86.7,31.6,439,99,81,77,89,1,29.77
3/27/2020 4:00,86.8,31.6,439.5,99,81,77,89,2,29.77
3/27/2020 4:30,86.6,31.6,438.6,99,81,77,89,1,29.8
3/27/2020 5:00,89.4,31.7,450.8,100.8,81,77,89,2,29.77
3/27/2020 5:30,91,31.9,464.4,104,81,77,89,2,29.77
3/27/2020 6:00,94,32.1,485,108.4,81,77,89,2,29.77
3/27/2020 6:30,99.2,32.6,517.7,115.8,81,77,89,2,29.8
3/27/2020 7:00,106.2,33,561.8,125.4,81,77,89,2,29.8
3/27/2020 7:30,115.6,34,622.9,142.7,82,77,84,2,29.8
3/27/2020 8:00,116.2,34,635.1,143.8,82,77,84,5,29.83
3/27/2020 8:30,121.2,31.9,730.8,204.8,84,77,79,5,29.83
3/27/2020 9:00,120.8,31.3,655.7,180.6,84,77,79,7,29.83
3/27/2020 9:30,121.7,31.5,672.3,184.8,86,77,74,8,29.86
3/27/2020 10:00,122.3,31.7,679.4,189.1,88,77,70,8,29.86
3/27/2020 10:30,123.3,31.7,686.2,189.5,88,77,70,8,29.86
3/27/2020 11:00,123.9,31.6,689.6,188.4,90,75,62,7,29.86
3/27/2020 11:30,123.7,31.6,687.8,187.7,90,75,62,6,29.83
3/27/2020 12:00,122.8,31.3,674.1,183.7,91,75,59,7,29.83
3/27/2020 12:30,122.3,31,655.5,178,93,75,56,6,29.83
3/27/2020 13:00,124,31.3,667.1,183.1,91,75,59,6,29.8
3/27/2020 13:30,125,31.4,680.5,186.3,90,77,66,12,29.8
3/27/2020 14:00,127.2,32.2,710.2,198.9,90,77,66,12,29.77
3/27/2020 14:30,128.6,32.6,728,207,91,75,59,9,29.77
3/27/2020 15:00,129.3,33.2,735.6,215.2,91,75,59,12,29.74
3/27/2020 15:30,128.5,33.3,781.1,230.1,90,75,62,13,29.74
3/27/2020 16:00,122.8,31.3,702.3,191.9,90,75,62,13,29.74
3/27/2020 16:30,118,29.9,632.3,163.1,90,75,62,12,29.74
3/27/2020 17:00,95.2,31,596.1,132.5,88,75,66,12,29.74
3/27/2020 17:30,117.1,31.8,731.9,203.2,86,75,70,13,29.74
3/27/2020 18:00,89.8,32.3,578.7,130.4,86,75,70,13,29.74
3/27/2020 18:30,100.5,34.1,630.3,145,86,75,70,12,29.77
3/27/2020 19:00,106.5,34,605.8,143,84,75,74,10,29.77
3/27/2020 19:30,94.2,33,515.9,132.6,84,75,74,8,29.77
3/27/2020 20:00,95.3,33.1,533.6,129.2,84,75,74,9,29.77
3/27/2020 20:30,96,33.3,535.6,134.3,84,77,79,8,29.8
3/27/2020 21:00,96,33.4,534.4,134.8,84,75,74,7,29.8
3/27/2020 21:30,94.3,33.2,520.1,134.5,84,75,74,7,29.8
3/27/2020 22:00,92.9,32.9,508,130.7,82,75,79,7,29.83
3/27/2020 22:30,92.2,32.8,500.8,129.1,82,75,79,6,29.83
3/27/2020 23:00,91.4,32.7,496.4,128,82,75,79,3,29.83
3/27/2020 23:30,91.4,32.6,493.3,126.9,82,77,84,2,29.83
3/28/2020 0:00,89.3,32.5,479.5,123.4,82,77,84,3,29.83
3/28/2020 0:30,87.5,32.2,464.2,119.8,82,77,84,5,29.83
3/28/2020 1:00,86.9,32,452.6,117,82,77,84,3,29.83
3/28/2020 1:30,86.5,31.9,449.5,115.1,82,75,79,5,29.83
3/28/2020 2:00,85.9,31.8,444.6,114.1,81,75,84,2,29.8
3/28/2020 2:30,85.7,31.8,443.9,114,81,75,84,3,29.8
3/28/2020 3:00,85.1,31.7,442.3,113.7,81,77,89,2,29.8
3/28/2020 3:30,85.7,31.8,444.2,114.1,81,77,89,3,29.8
3/28/2020 4:00,86,31.7,439.8,112.4,81,77,89,2,29.77
3/28/2020 4:30,85.9,31.5,432.8,110.7,81,77,89,2,29.77
3/28/2020 5:00,86,31.6,432,111,81,77,89,2,29.77
3/28/2020 5:30,85.8,31.5,431.7,110.9,79,77,94,3,29.77
3/28/2020 6:00,85.4,31.4,429.1,108.6,79,77,94,2,29.8
3/28/2020 6:30,86.3,31.4,434.8,110.9,79,77,94,2,29.8
3/28/2020 7:00,92.7,31.8,492.6,116.6,79,77,94,2,29.83
3/28/2020 7:30,105,32.8,558.2,126.8,82,77,84,1,29.83
3/28/2020 8:00,102.4,32.6,540.5,126.9,84,77,79,1,29.83
3/28/2020 8:30,108,32.9,570.1,124.9,84,75,74,2,29.86
3/28/2020 9:00,109.6,33.7,592.1,134.6,86,75,70,7,29.86
3/28/2020 9:30,110,34.3,602,140.8,86,75,70,7,29.86
3/28/2020 10:00,110.2,34.3,605.1,140.4,86,75,70,8,29.86
3/28/2020 10:30,109.9,34.1,588.7,136.7,88,75,66,8,29.86
3/28/2020 11:00,110.3,34.2,590,137,88,75,66,10,29.83
3/28/2020 11:30,109.8,34,587.1,135.7,90,75,62,8,29.83
3/28/2020 12:00,109.6,33.8,571.1,131,90,73,59,7,29.83
3/28/2020 12:30,109.6,33.9,580,133.4,90,73,59,8,29.8
3/28/2020 13:00,109.1,33.7,578,131.7,90,75,62,8,29.8
3/28/2020 13:30,108.7,33.7,576.3,131.1,90,75,62,9,29.77
3/28/2020 14:00,108.7,33.5,568.4,128.4,91,75,59,9,29.77
3/28/2020 14:30,109.3,33.4,575.7,128.9,91,75,59,9,29.74
3/28/2020 15:00,109.6,33.5,579.6,131.1,91,75,59,10,29.71
3/28/2020 15:30,110.4,33.9,597.8,137.7,90,75,62,12,29.71
3/28/2020 16:00,111.1,34.5,616.6,143.9,90,75,62,12,29.71
3/28/2020 16:30,111.4,34.6,616.6,144,88,75,66,10,29.71
3/28/2020 17:00,111.7,34.5,620.8,144,88,75,66,13,29.71
3/28/2020 17:30,111.2,34.5,619.7,144,88,75,66,12,29.71
3/28/2020 18:00,110.3,34.4,616.8,144,86,75,70,12,29.71
3/28/2020 18:30,109.1,34.2,608.5,143.4,86,75,70,12,29.71
3/28/2020 19:00,107,33.8,571,133.7,84,75,74,10,29.71
3/28/2020 19:30,100.1,33.3,526.3,134.4,84,75,74,9,29.74
3/28/2020 20:00,102.1,33.7,556.3,131,84,75,74,8,29.74
3/28/2020 20:30,101.3,33.4,542.9,129.7,82,75,79,6,29.77
3/28/2020 21:00,98.1,33,521.6,129.3,82,75,79,6,29.77
3/28/2020 21:30,96.4,32.8,506.6,129.1,82,75,79,8,29.77
3/28/2020 22:00,95.2,32.7,497.4,127.7,82,75,79,6,29.8
3/28/2020 22:30,95,32.6,498.9,126.3,82,75,79,6,29.83
3/28/2020 23:00,94.5,32.6,496.7,126.4,82,75,79,5,29.83
3/28/2020 23:30,94.9,32.6,495.7,126,82,75,79,5,29.83
3/29/2020 0:00,92.3,32.3,477.4,122.6,82,75,79,3,29.83
3/29/2020 0:30,91.1,32,462.1,118.5,82,75,79,5,29.83
3/29/2020 1:00,91,31.9,455.2,116.8,82,75,79,3,29.8
3/29/2020 1:30,90.5,31.7,446.2,114,81,75,84,3,29.8
3/29/2020 2:00,90,31.7,445.8,113.9,81,75,84,3,29.8
3/29/2020 2:30,90.3,31.6,448.3,113.7,81,75,84,2,29.77
3/29/2020 3:00,90.1,31.6,441.4,112.8,81,77,89,3,29.77
3/29/2020 3:30,90.7,31.7,444.9,113.8,81,77,89,2,29.77
3/29/2020 4:00,91,31.5,437.6,111,81,75,84,2,29.77
3/29/2020 4:30,88.7,31.3,432.1,108.2,81,75,84,6,29.77
3/29/2020 5:00,88.1,31.2,429,108.2,81,75,84,5,29.77
3/29/2020 5:30,87.5,31.1,424.8,107.4,81,77,89,3,29.77
3/29/2020 6:00,86.7,31.1,427,108,81,75,84,6,29.77
3/29/2020 6:30,86.6,31,426.8,107.1,81,75,84,5,29.77
3/29/2020 7:00,88.8,31.2,457.6,108.9,81,75,84,5,29.77
3/29/2020 7:30,92.6,31.7,474.6,118.6,81,75,84,5,29.77
3/29/2020 8:00,95.9,31.8,486.9,120.1,82,75,79,8,29.8
3/29/2020 8:30,96.3,32.4,506.3,124.6,82,75,79,8,29.8
3/29/2020 9:00,101.3,33,547.5,132.1,84,75,74,8,29.8
3/29/2020 9:30,101.3,33.1,537.1,133.1,86,75,70,10,29.8
3/29/2020 10:00,104.8,33.3,550.7,132.7,88,75,66,9,29.8
3/29/2020 10:30,108.8,34.1,587,136.1,88,75,66,10,29.8
3/29/2020 11:00,108.4,34,578.8,133.5,88,75,66,10,29.8
3/29/2020 11:30,107.8,33.8,571.6,129.9,90,75,62,9,29.77
3/29/2020 12:00,107.4,33.8,569.8,130.1,90,75,62,10,29.77
3/29/2020 12:30,107.6,33.9,574.8,132.4,90,73,59,10,29.77
3/29/2020 13:00,108,33.8,573.2,130.7,90,73,59,10,29.74
3/29/2020 13:30,108,33.8,571.1,130.7,91,73,55,12,29.74
3/29/2020 14:00,107.9,33.6,565.2,129.1,91,73,55,13,29.71
3/29/2020 14:30,107.8,33.4,558,126,90,73,59,13,29.71
3/29/2020 15:00,108,33.2,554.8,124.6,90,73,59,12,29.71
3/29/2020 15:30,108,33.5,565.5,128.7,90,73,59,13,29.68
3/29/2020 16:00,108,34.1,586.2,136.7,90,73,59,13,29.68
3/29/2020 16:30,109.1,34.8,596,141.8,90,73,59,12,29.68
3/29/2020 17:00,109.7,34.7,606.7,144,88,73,62,12,29.68
3/29/2020 17:30,109.2,34.4,606,142,88,73,62,13,29.68
3/29/2020 18:00,107.9,34.2,592.7,137.8,86,72,62,12,29.68
3/29/2020 18:30,104.9,33.7,568.5,129.9,86,72,62,12,29.68
3/29/2020 19:00,101.8,33.1,542.8,123.5,84,72,66,9,29.71
3/29/2020 19:30,100.6,33,533.6,123.8,84,72,66,9,29.71
3/29/2020 20:00,98.9,32.5,514.6,121,82,73,74,8,29.74
3/29/2020 20:30,95.8,31.1,469.4,112.9,82,73,74,9,29.74
3/29/2020 21:00,93.3,30.7,450.7,106.6,82,73,74,7,29.77
3/29/2020 21:30,92,30.4,441.9,104.6,82,73,74,5,29.8
3/29/2020 22:00,91.2,30.4,438.4,104.1,82,73,74,6,29.8
3/29/2020 22:30,91.3,30.5,438.6,104.8,82,73,74,6,29.83
3/29/2020 23:00,91.3,30.8,445.9,107.1,81,73,79,5,29.83
3/29/2020 23:30,91.4,31,450.1,109.5,81,73,79,6,29.83
3/30/2020 0:00,88.9,30.8,433.6,106.3,81,73,79,6,29.83
3/30/2020 0:30,87.4,30.3,411.7,100.3,81,73,79,5,29.8
3/30/2020 1:00,87.6,30.3,409.2,99.3,81,73,79,6,29.8
3/30/2020 1:30,86.8,30.1,402,97.4,81,73,79,6,29.8
3/30/2020 2:00,86.4,30,397.2,96.4,81,73,79,7,29.77
3/30/2020 2:30,85.7,29.9,395.5,96,81,73,79,6,29.77
3/30/2020 3:00,86.1,30,394,96,81,73,79,5,29.77
3/30/2020 3:30,87.7,30,398.2,97,81,73,79,3,29.77
3/30/2020 4:00,84.3,29.8,379.9,93.1,81,73,79,1,29.77
3/30/2020 4:30,82,29.7,384.1,92.4,81,73,79,3,29.77
3/30/2020 5:00,86,30,418.8,97.8,81,73,79,5,29.77
3/30/2020 5:30,93.4,30.7,452.7,108.4,81,73,79,3,29.77
3/30/2020 6:00,91.4,30.4,433.6,104,79,73,83,2,29.77
3/30/2020 6:30,99.1,31.1,493.1,111.1,79,73,83,2,29.77
3/30/2020 7:00,105,31.4,511.1,119,79,75,89,2,29.8
3/30/2020 7:30,130.5,30.9,724.5,204.4,81,75,84,2,29.8
3/30/2020 8:00,108,30.9,598.1,149.5,82,75,79,3,29.8
3/30/2020 8:30,99.1,33.1,632.3,143.2,84,75,74,5,29.83
3/30/2020 9:00,112.7,33.3,631.4,143.9,86,75,70,3,29.83
3/30/2020 9:30,114.6,33.4,631.7,143.6,86,73,66,8,29.86
3/30/2020 10:00,115.1,33.4,630.2,143.8,86,73,66,9,29.86
3/30/2020 10:30,115.7,33.5,632,143.3,88,73,62,7,29.86
3/30/2020 11:00,116.4,33.7,636.5,143.4,88,75,66,9,29.83
3/30/2020 11:30,119.4,32.7,677.3,160.8,90,73,59,9,29.83
3/30/2020 12:00,125.8,31.7,697.9,200.8,90,75,62,12,29.8
3/30/2020 12:30,100.4,32.1,627.4,146,91,73,55,9,29.8
3/30/2020 13:00,128.4,32,731,205.9,91,73,55,8,29.8
3/30/2020 13:30,124.6,31.6,663.9,184.5,91,73,55,8,29.77
3/30/2020 14:00,128.8,31.7,676.4,187.2,91,73,55,9,29.77
3/30/2020 14:30,129.1,32,699.3,196,91,73,55,8,29.74
3/30/2020 15:00,127.9,32.7,721.3,209,93,73,52,10,29.71
3/30/2020 15:30,131.1,33.1,746.8,216.7,90,73,59,2,29.71
3/30/2020 16:00,129.9,33.4,768.4,228.1,90,73,59,8,29.71
3/30/2020 16:30,129.2,32.5,729.6,208.3,90,73,59,8,29.71
3/30/2020 17:00,129.6,32.5,752.6,215.3,88,73,62,6,29.71
3/30/2020 17:30,127.3,32.1,724.8,206.7,88,73,62,9,29.71
3/30/2020 18:00,124.6,32,705.8,201,86,73,66,9,29.71
3/30/2020 18:30,120.2,31.5,670.2,190.6,84,73,70,7,29.74
3/30/2020 19:00,105.3,31,587.5,153.9,84,73,70,8,29.74
3/30/2020 19:30,90.7,32.6,550.8,120.6,84,73,70,7,29.77
3/30/2020 20:00,102.7,33.2,560.4,127.9,84,73,70,8,29.77
3/30/2020 20:30,100.6,32.9,543.3,119.8,84,73,70,7,29.77
3/30/2020 21:00,99.1,32.7,534.5,118.2,82,73,74,7,29.8
3/30/2020 21:30,96.1,32,501.6,109.1,82,73,74,5,29.8
3/30/2020 22:00,94.8,31.5,493.7,106,82,75,79,6,29.83
3/30/2020 22:30,93.6,31,477,101.8,82,75,79,5,29.83
3/30/2020 23:00,92.9,30.9,461.1,101.9,82,75,79,6,29.83
3/30/2020 23:30,92.9,30.9,463.3,102,82,75,79,8,29.83
3/31/2020 0:00,90.5,30.8,450.1,101.8,82,75,79,5,29.83
3/31/2020 0:30,89.4,30.7,436.8,105,82,75,79,5,29.83
3/31/2020 1:00,89.5,30.8,438.6,105,82,75,79,6,29.8
3/31/2020 1:30,88.9,30.9,434.7,105,81,75,84,7,29.8
3/31/2020 2:00,88.5,30.8,438.7,105,81,75,84,6,29.8
3/31/2020 2:30,89,30.9,439.2,105.5,81,75,84,5,29.8
3/31/2020 3:00,88.4,30.8,434,105,81,75,84,3,29.8
3/31/2020 3:30,89.1,30.8,433.8,105,81,75,84,5,29.77
3/31/2020 4:00,88.8,30.8,440.8,104.8,81,75,84,5,29.77
3/31/2020 4:30,88.2,30.6,427.4,102.1,81,75,84,2,29.77
3/31/2020 5:00,91.8,30.8,440.5,104,81,75,84,5,29.77
3/31/2020 5:30,93.7,31,464.7,102,81,75,84,5,29.77
3/31/2020 6:00,97.2,31.3,486,105.1,81,75,84,5,29.77
3/31/2020 6:30,102.2,31.7,515.5,110.9,81,75,84,3,29.8
3/31/2020 7:00,105.5,31.6,538.3,116.3,81,75,84,3,29.8
3/31/2020 7:30,133.7,31.2,777,205.6,82,75,79,5,29.8
3/31/2020 8:00,121.4,30.4,642.4,173.1,82,75,79,5,29.83
3/31/2020 8:30,122.6,30.7,666.8,178.9,84,75,74,7,29.86
3/31/2020 9:00,114.9,31,643.1,175.6,86,75,70,8,29.86
3/31/2020 9:30,92.9,33.5,612.9,138.2,86,75,70,7,29.86
3/31/2020 10:00,109.9,34.4,631.4,143.7,86,75,70,5,29.86
3/31/2020 10:30,122.3,33,772.6,222.2,86,73,66,7,29.86
3/31/2020 11:00,123.3,31.3,674.4,189.4,88,73,62,6,29.86
3/31/2020 11:30,114.9,30.4,610.8,157,90,73,59,7,29.83
3/31/2020 12:00,95.5,33.4,621.5,138.6,90,73,59,6,29.83
3/31/2020 12:30,109.2,34,620.9,143.7,91,70,49,7,29.8
3/31/2020 13:00,128.6,32.1,774.1,223.8,91,72,52,7,29.8
3/31/2020 13:30,123.5,30.5,637.4,172.2,91,72,52,9,29.77
3/31/2020 14:00,110.9,30.6,597.8,146.9,93,72,49,9,29.77
3/31/2020 14:30,104.5,32.8,678.9,168.5,93,72,49,10,29.74
3/31/2020 15:00,128.5,31.1,704,194.8,93,70,46,10,29.74
3/31/2020 15:30,129,32.4,736.7,210.9,93,72,49,12,29.71
3/31/2020 16:00,128.7,32.7,731.9,214.8,91,72,52,12,29.71
3/31/2020 16:30,128.1,32.5,722.7,209.1,90,72,55,15,29.71
3/31/2020 17:00,127.8,32.2,712.1,204.6,90,72,55,13,29.71
3/31/2020 17:30,124,31.5,689.9,193.2,88,72,58,15,29.71
3/31/2020 18:00,121.6,31.1,668.9,186.2,86,72,62,13,29.71
3/31/2020 18:30,118.3,31.1,651.5,183.1,86,72,62,10,29.74
3/31/2020 19:00,103.5,31.1,591.3,157.9,84,72,66,10,29.77
3/31/2020 19:30,87.8,32.7,541,122.8,84,72,66,8,29.77
3/31/2020 20:00,95.9,32.1,508.7,114.8,82,73,74,7,29.77
3/31/2020 20:30,94.8,31.4,477.9,104.4,82,73,74,5,29.8
3/31/2020 21:00,95.1,31.2,470.6,101.2,82,73,74,5,29.8
3/31/2020 21:30,93.7,31.3,469.2,99.7,82,73,74,3,29.83
3/31/2020 22:00,93.9,31.6,478.2,103.5,82,73,74,5,29.83
3/31/2020 22:30,93.4,32,482.3,105.3,82,73,74,3,29.83
3/31/2020 23:00,92.8,32,477,104.6,82,73,74,5,29.83
3/31/2020 23:30,92.6,31.8,472.6,103.4,82,73,74,6,29.83
4/1/2020 0:00,90,31.5,457,100.6,82,75,79,7,29.83
4/1/2020 0:30,89.4,31.2,443.9,98.2,82,75,79,5,29.83
4/1/2020 1:00,89.3,31.2,432.8,96.4,81,75,84,3,29.8
4/1/2020 1:30,89.9,31.2,432,97,81,75,84,3,29.8
4/1/2020 2:00,88.9,31,429.2,96,81,75,84,3,29.77
4/1/2020 2:30,88.5,31,428.8,95.6,81,75,84,3,29.77
4/1/2020 3:00,88.2,30.8,425.7,93.5,81,75,84,2,29.77
4/1/2020 3:30,87.6,30.8,423.3,93,81,75,84,1,29.77
4/1/2020 4:00,87,30.7,420.1,93,81,75,84,3,29.77
4/1/2020 4:30,87,30.7,423.3,93,81,75,84,2,29.77
4/1/2020 5:00,90.1,30.8,431.5,94.2,79,75,89,1,29.77
4/1/2020 5:30,91,31.1,449.3,96.3,81,75,84,2,29.8
4/1/2020 6:00,90.6,31.1,463.5,98.9,81,75,84,2,29.8
4/1/2020 6:30,97.5,31.8,501.8,109.4,79,77,94,2,29.8
4/1/2020 7:00,100.6,32,535.5,116,81,77,89,2,29.83
4/1/2020 7:30,128,30.8,724.5,201.4,82,77,84,1,29.83
4/1/2020 8:00,104.7,30.6,596.3,146.1,84,77,79,1,29.83
4/1/2020 8:30,115.9,31.4,719.4,186.1,84,77,79,2,29.83
4/1/2020 9:00,111.4,31.1,621.3,165.5,86,75,70,5,29.83
4/1/2020 9:30,107.9,32.9,743.1,188.4,88,77,70,5,29.83
4/1/2020 10:00,121.8,31.8,685.2,195.3,86,77,74,5,29.83
4/1/2020 10:30,123.7,31.4,673.7,185.7,88,75,66,5,29.83
4/1/2020 11:00,125.5,31.5,682.3,186.2,88,75,66,2,29.83
4/1/2020 11:30,126.6,31.3,679.4,184.7,90,75,62,6,29.8
4/1/2020 12:00,127.4,31.2,674,182.2,90,77,66,6,29.8
4/1/2020 12:30,128,31.2,680.7,183.4,90,75,62,3,29.8
4/1/2020 13:00,126.2,30.8,660.6,176.2,90,75,62,7,29.77
4/1/2020 13:30,126.6,30.7,652.7,173.6,90,75,62,9,29.77
4/1/2020 14:00,127,30.5,665.4,174.4,88,77,70,12,29.74
4/1/2020 14:30,128.4,32.5,735.6,211.4,90,77,66,12,29.74
4/1/2020 15:00,129.7,32.9,710.2,208.5,90,77,66,14,29.71
4/1/2020 15:30,129.4,33.5,734.5,221.5,90,77,66,15,29.71
4/1/2020 16:00,127.6,33,723.2,216.4,90,77,66,15,29.71
4/1/2020 16:30,126.5,32.5,707.4,206.9,90,75,62,13,29.71
4/1/2020 17:00,126.3,32.8,718.4,212.4,90,75,62,12,29.71
4/1/2020 17:30,127,32.9,739,217.1,88,73,62,13,29.71
4/1/2020 18:00,125.5,32.6,726.7,211,88,75,66,9,29.71
4/1/2020 18:30,122.5,32.7,717.1,212,86,75,70,9,29.74
4/1/2020 19:00,108.9,32.2,642.1,185.3,86,75,70,9,29.74
4/1/2020 19:30,89.7,34.6,589.5,141.4,84,75,74,9,29.74
4/1/2020 20:00,101.1,34.6,585.1,142.6,84,77,79,8,29.77
4/1/2020 20:30,98.4,34,548.2,131,84,77,79,7,29.77
4/1/2020 21:00,97.2,33.9,543,130.7,84,77,79,8,29.77
4/1/2020 21:30,96.1,33.8,520.9,128.7,84,77,79,7,29.8
4/1/2020 22:00,96.7,33.9,518.5,127.2,84,77,79,7,29.8
4/1/2020 22:30,96.2,33.8,520.1,127.7,84,75,74,7,29.83
4/1/2020 23:00,96,33.7,518.4,126.3,82,75,79,5,29.83
4/1/2020 23:30,96.3,33.5,509.5,124,82,73,74,6,29.83
4/2/2020 0:00,94.1,33.3,500.4,124.9,82,75,79,7,29.83
4/2/2020 0:30,94,33.1,485.2,127.6,82,75,79,5,29.83
4/2/2020 1:00,93.4,33,471.8,125,81,75,84,3,29.8
4/2/2020 1:30,93,33,470,125.3,81,75,84,3,29.8
4/2/2020 2:00,91.3,33,462.6,123.7,81,75,84,3,29.77
4/2/2020 2:30,91,32.9,465.9,124.3,81,75,84,3,29.77
4/2/2020 3:00,91.5,32.9,468.2,122.8,81,75,84,2,29.77
4/2/2020 3:30,91.2,32.8,465.4,123,81,75,84,1,29.77
4/2/2020 4:00,90.5,32.8,458.4,122,81,75,84,3,29.77
4/2/2020 4:30,90.4,32.7,460.2,121.3,81,75,84,2,29.77
4/2/2020 5:00,93.3,32.9,471.5,123.9,79,75,89,1,29.77
4/2/2020 5:30,95.6,33.1,492.3,120.5,81,75,84,2,29.8
4/2/2020 6:00,99.7,33.3,531.5,125,81,75,84,2,29.8
4/2/2020 6:30,104.5,33.9,552.3,129.1,79,77,94,2,29.8
4/2/2020 7:00,106,32.1,567.8,125,81,77,89,2,29.83
4/2/2020 7:30,136.2,31.6,819.6,214.6,82,77,84,1,29.83
4/2/2020 8:00,125.6,31.4,701.1,193.4,84,77,79,1,29.83
4/2/2020 8:30,126,31.8,712,200.6,84,77,79,2,29.83
4/2/2020 9:00,123.4,31.9,687.4,193.2,86,75,70,5,29.83
4/2/2020 9:30,124.5,32,695.2,194.7,88,77,70,5,29.83
4/2/2020 10:00,127.5,32.2,714.4,199.6,86,77,74,5,29.83
4/2/2020 10:30,128,32.2,715.2,199.3,88,75,66,5,29.83
4/2/2020 11:00,129.5,32.2,717.6,199.7,88,75,66,2,29.83
4/2/2020 11:30,128.8,32.6,757.8,216.1,90,75,62,6,29.8
4/2/2020 12:00,126.5,31.9,699.1,196.5,90,77,66,6,29.8
4/2/2020 12:30,127.9,31.9,693.6,192.5,90,75,62,3,29.8
4/2/2020 13:00,129.3,31.9,700.9,195.9,90,75,62,7,29.77
4/2/2020 13:30,127.6,32.1,720.8,203.6,90,75,62,9,29.77
4/2/2020 14:00,127,32.1,701.4,198.6,88,77,70,12,29.74
4/2/2020 14:30,130.8,33.2,734.1,213.9,90,77,66,12,29.74
4/2/2020 15:00,129.8,33.3,785.2,230.9,90,77,66,14,29.71
4/2/2020 15:30,126.2,32.3,745.5,213.3,90,77,66,15,29.71
4/2/2020 16:00,119.1,30.3,672.1,178.4,90,77,66,15,29.71
4/2/2020 16:30,115.4,30.4,661.9,177.6,90,75,62,13,29.71
4/2/2020 17:00,115.1,30.7,663.3,180.3,90,75,62,12,29.71
4/2/2020 17:30,113.9,30.7,650.8,179.4,88,73,62,13,29.71
4/2/2020 18:00,113,30.7,656.8,180.2,88,75,66,9,29.71
4/2/2020 18:30,110.5,30.6,641.6,177.3,86,75,70,9,29.74
4/2/2020 19:00,100.5,30.9,600.7,157.3,86,75,70,9,29.74
4/2/2020 19:30,87.3,33.3,559.9,130.4,84,75,74,9,29.74
4/2/2020 20:00,95.8,33.4,561.1,131.8,84,77,79,8,29.77
4/2/2020 20:30,94.9,33.3,556.9,129.7,84,77,79,7,29.77
4/2/2020 21:00,93.3,33.3,547.2,127.8,84,77,79,8,29.77
