Origin Time,Latitude,Longitude,Magnitude,Depth,Region
12-06-2022 05:18:27 WIB,-2.39,121.35,4.2,7 Km,"15 Km arah Utara Soroako, Kab. Luwu"
11-06-2022 09:15:48 WIB,-11.59,113.82,4.2,10 Km,347 km BaratDaya KUTASELATAN-BALI
10-06-2022 19:08:02 WIB,-0.21,122.95,4.8,64 Km,85 km BaratDaya BONEBOLANGO-GORONTALO
10-06-2022 03:12:32 WIB,-9,119.33,4.3,10 Km,46 km TimurLaut TAMBOLAKA-NTT
08-06-2022 16:24:47 WIB,-8.22,118.66,4.3,176 Km,26 km BaratLaut BIMA-NTB
08-06-2022 12:32:37 WIB,-2.77,118.56,5.8,10 Km,"locstring=""41 km BaratDaya MAMUJU-SULBAR"""
08-06-2022 12:32:36 WIB,-2.74,118.54,5.8,10 Km,Pusat gempa berada di laut 43 km
08-06-2022 10:54:42 WIB,-0.76,133.81,4.8,10 Km,22 km BaratLaut Pegunungan Arfak Papua Barat
07-06-2022 20:24:14 WIB,0.08,123.70,5.8,137 Km,Pusat gempa berada di laut 45 km
07-06-2022 13:03:13 WIB,-8.17,117.31,4.6,10 Km,Pusat gempa berada di laut 37 km
07-06-2022 04:18:42 WIB,-9.09,117.40,4.4,64 Km,66 km BaratDaya SUMBAWA-NTB
07-06-2022 02:45:07 WIB,-8.27,120.26,4.5,184 Km,44 km BaratLaut RUTENG-MANGGARAI-NTT
06-06-2022 20:57:06 WIB,-8.28,119.77,4.2,170 Km,27 km BaratLaut LABUANBAJO-NTT
06-06-2022 15:29:13 WIB,-2.63,139.29,5.0,22 Km,"locstring=""Papua, Indonesia"""
06-06-2022 10:44:39 WIB,-8.66,118.39,5.1,104 Km,Pusat gempa berada di laut 16 km
06-06-2022 10:44:38 WIB,-8.76,118.40,5.0,126 Km,Pusat gempa berada di laut 26 km
04-06-2022 23:52:37 WIB,-8.59,118.35,4.0,109 Km,14 km BaratDaya DOMPU-NTB
03-06-2022 03:19:10 WIB,-3.43,128.83,3.9,10 Km,Pusat gempa berada di laut 15 km
03-06-2022 02:19:57 WIB,-0.58,124.41,4.8,80 Km,"locstring=""116 km Tenggara BOLAANGUKI-BOLSEL-SULUT"""
03-06-2022 00:31:27 WIB,-2.12,120.55,4.8,10 Km,66 km TimurLaut LUWUUTARA-SULSEL
02-06-2022 07:26:40 WIB,1.66,99.18,4.2,2 Km,Pusat gempa berada di darat 12 km
02-06-2022 05:55:46 WIB,-1.05,127.22,4.9,20 Km,"locstring=""Halmahera, Indonesia"""
02-06-2022 05:55:45 WIB,-1.11,127.18,5.0,10 Km,Pusat gempa berada di laut 62 km
01-06-2022 16:00:17 WIB,-9.58,116.56,3.8,26 Km,97 km BaratDaya SUMBAWABARAT-NTB
31-07-2022 20:36:45 WIB,-6.85,130.03,5.0,161 Km,"locstring=""188 km BaratLaut MALUKUTENGGARABRT"""
31-07-2022 10:03:16 WIB,4.25,95.70,5.6,56 Km,Pusat gempa berada di laut 44 km
30-07-2022 14:01:22 WIB,-0.22,124.33,4.9,46 Km,"locstring=""di laut 76 km Tenggara BOLSEL"""
30-07-2022 14:01:05 WIB,0.33,125.77,5.1,23 Km,Pusat gempa berada di laut 134 km
29-07-2022 23:31:16 WIB,-2.41,122.63,5.2,10 Km,"locstring=""87 km TimurLaut MOROWALI-SULTENG"""
29-07-2022 23:31:15 WIB,-2.45,122.68,5.5,10 Km,Pusat gempa berada di laut 87 km
29-07-2022 18:57:47 WIB,-8.21,115.49,4.6,10 Km,Pusat gempa berada di darat 15 km
28-07-2022 02:33:32 WIB,-8.35,119.82,3.8,159 Km,18 km BaratLaut LABUANBAJO-NTT
28-07-2022 02:17:36 WIB,-8.20,115.50,4.1,10 Km,Pusat gempa berada di darat 16 km
27-07-2022 21:14:55 WIB,-8.19,115.50,4.1,10 Km,Pusat gempa berada di laut 17 km
27-07-2022 14:22:29 WIB,-2.04,124.45,4.2,10 Km,Pusat gempa berada di laut 171 km
27-07-2022 03:21:26 WIB,-9.64,117.95,4.7,10 Km,115 km BaratDaya KODI-SUMBABARATDAYA-NTT
26-07-2022 04:43:26 WIB,-10.91,113.52,3.9,10 Km,301 km BaratDaya JEMBER-JATIM
25-07-2022 16:09:05 WIB,-8.76,115.28,3.7,11 Km,Pusat gempa berada di laut 7 km
25-07-2022 14:13:05 WIB,-7.19,117.33,4.3,494 Km,140 km TimurLaut PULAUSARINGI-NTB
25-07-2022 10:15:00 WIB,-8.46,120.72,4.3,188 Km,33 km TimurLaut RUTENG-MANGGARAI-NTT
25-07-2022 06:01:54 WIB,0.37,122.58,4.6,105 Km,Pusat gempa berada dilaut 31 km Tenggara
24-07-2022 19:43:07 WIB,-7.59,122.48,4.7,10 Km,Pusat gempa berada di laut 96 km
24-07-2022 13:46:44 WIB,0.49,126.36,5.3,50 Km,"locstring=""116 km BaratDaya TERNATE-MALUT"""
24-07-2022 12:28:51 WIB,3.15,97.57,4.7,5 Km,Pusat gempa berada didarat 39 km Tenggara
23-07-2022 14:35:46 WIB,-7.57,122.45,5.7,13 Km,Pusat gempa berada di laut 100 km
23-07-2022 13:45:03 WIB,-7.57,122.45,4.6,10 Km,Pusat gempa berada di laut 100 km
23-07-2022 13:09:17 WIB,-7.65,122.43,5.5,10 Km,Pusat gempa berada di laut 94 km
22-07-2022 23:53:25 WIB,-9.86,117.16,3.8,10 Km,127 km Tenggara SUMBAWABARAT-NTB
22-07-2022 22:22:51 WIB,-8.07,117.81,4.2,20 Km,63 km TimurLaut SUMBAWA-NTB
22-07-2022 04:41:02 WIB,0.19,98.32,4.9,20 Km,"locstring=""Northern Sumatra, Indonesia"""
22-07-2022 04:41:01 WIB,0.19,98.29,5.1,10 Km,Pusat gempa berada di laut 67 km
21-07-2022 16:57:48 WIB,-2.09,120.51,4.3,10 Km,62 Km TimurLaut LUWU UTARA-SULSEL
21-07-2022 04:38:59 WIB,-2.14,120.62,4.7,10 Km,54 Km Baratlaut LUWUTIMUR-SULSEL
20-07-2022 12:31:37 WIB,-0.25,122.83,5.0,46 Km,Pusat gempa berada di laut 91 km
20-07-2022 12:22:23 WIB,-2.33,121.01,3.8,5 Km,33 Km Baratlaut LuwuTimur-Sulsel
20-07-2022 06:46:51 WIB,-4.33,101.97,5.5,56 Km,"locstring=""Bengkulu, Indonesia"""
20-07-2022 06:46:50 WIB,-4.33,101.95,5.8,16 Km,Pusat gempa berada di laut 68 km
19-07-2022 20:40:28 WIB,-4.43,134.56,5.0,10 Km,"locstring=""Papua, Indonesia"""
18-07-2022 09:54:24 WIB,-4.91,129.62,4.4,10 Km,Pusat gempa berada di laut 52 km
17-07-2022 22:50:06 WIB,-7.19,106.02,4.2,11 Km,36 km BaratDaya BAYAH-BANTEN
17-07-2022 19:58:37 WIB,-0.10,123.12,5.3,104 Km,Pusat gempa berada di laut 70 km
17-07-2022 16:13:07 WIB,-9.2,110.83,5.3,40 Km,"locstring=""117 km BaratDaya PACITAN-JATIM"""
16-07-2022 22:05:15 WIB,-8.17,107.89,4.9,28 Km,84 km BaratDaya KAB-PANGANDARAN-JABAR
16-07-2022 21:41:13 WIB,-8.27,107.83,4.4,16 Km,97 km BaratDaya KAB-PANGANDARAN-JABAR
16-07-2022 04:28:02 WIB,-8.26,118.66,4.1,176 Km,22 km BaratLaut BIMA-NTB
15-07-2022 19:18:00 WIB,-0.40,100.27,3.9,10 Km,Pusat gempa berada di darat 15 km
15-07-2022 19:03:13 WIB,5.13,96.81,3.9,2 Km,"locstring=""di darat 14 km tenggara Kab."
15-07-2022 07:20:11 WIB,-9.78,119.01,3.8,11 Km,21 km Tenggara KODI-SUMBABARATDAYA-NTT
15-07-2022 05:39:33 WIB,-9.79,119.00,4.3,15 Km,22 km Tenggara KODI-SUMBABARATDAYA-NTT
14-07-2022 18:37:44 WIB,0.69,117.71,3.8,29 Km,65 km TimurLaut Bontang-KALTIM
14-07-2022 09:58:50 WIB,0.01,124.4,5.3,83 Km,"locstring=""68 km Tenggara BOLAANGUKI-BOLSEL-SULUT"""
14-07-2022 09:58:49 WIB,-0.07,124.41,5.4,25 Km,Pusat gempa berada di laut 68 km
13-07-2022 09:45:08 WIB,-8.02,119.89,3.8,10 Km,52 km BaratLaut LABUANBAJO-NTT
13-07-2022 06:18:51 WIB,-2.47,140.72,3.8,7 Km,97 km BaratLaut KEROOM-PAPUA
12-07-2022 09:52:09 WIB,-6.04,104.27,5.1,46 Km,"locstring=""Sunda Strait, Indonesia"""
12-07-2022 09:52:07 WIB,-6.06,104.22,5.1,13 Km,Pusat gempa berada di laut 82 km
10-07-2022 17:55:15 WIB,-4.28,136.03,4.1,5 Km,30 km Tenggara DOGIYAI-PAPUA
10-07-2022 15:53:56 WIB,1.24,99.42,4.6,1 Km,Pusat gempa berada di darat 21 km
09-07-2022 09:53:45 WIB,-9.72,112.87,5.0,42 Km,"locstring=""South of Java, Indonesia"""
09-07-2022 09:53:44 WIB,-9.61,112.91,5.3,10 Km,Pusat gempa berada di laut 167 km
09-07-2022 05:50:18 WIB,-9.58,112.9,4.9,42 Km,"locstring=""163 km BaratDaya LUMAJANG-JATIM"""
09-07-2022 03:27:10 WIB,-9.68,112.89,5.2,47 Km,"locstring=""175 km BaratDaya LUMAJANG-JATIM"""
09-07-2022 03:27:07 WIB,-9.64,112.91,5.4,10 Km,Pusat gempa berada di laut 171 km
07-07-2022 21:35:20 WIB,-8.13,120.55,3.9,30 Km,Pusat gempa berada di laut 54 km
07-07-2022 09:16:06 WIB,-11.57,117.94,4.8,10 Km,248 km BaratDaya KODI-SUMBABARATDAYA-NTT
06-07-2022 18:53:50 WIB,-8.75,121.60,3.7,10 Km,12 km BaratLaut ENDE-NTT
06-07-2022 08:34:35 WIB,-2.27,100.67,4.7,10 Km,60 Km BaratLaut MUKOMUKO-BENGKULU
06-07-2022 06:27:10 WIB,0.9,126.95,5.0,35 Km,"locstring=""Northern Molucca Sea"""
06-07-2022 03:30:58 WIB,-11.15,118.51,3.9,10 Km,180 km BaratDaya KODI-SUMBABARATDAYA-NTT
06-07-2022 00:10:19 WIB,-5.19,100.92,5.3,10 Km,142 km BaratLaut ENGGANO-BENGKULU
05-07-2022 21:56:26 WIB,-5.33,131.17,4.9,78 Km,"locstring=""Banda Sea"""
05-07-2022 10:38:50 WIB,-7.75,120.03,3.9,10 Km,84 km TimurLaut LABUANBAJO-NTT
04-07-2022 09:57:52 WIB,-9.64,118.89,3.9,25 Km,11 km BaratDaya KODI-SUMBABARATDAYA-NTT
04-07-2022 07:00:35 WIB,-7.91,117.41,4.1,13 Km,64 km BaratLaut SUMBAWA-NTB
03-07-2022 07:28:44 WIB,4.42,96.59,3.8,3 Km,"di darat, 36 KM Barat Daya Takengon"
03-07-2022 07:10:38 WIB,4.53,96.36,4.9,54 Km,"locstring=""36 km TimurLaut KAB-NAGANRAYA-ACEH"""
03-07-2022 07:10:37 WIB,4.46,96.55,5.1,10 Km,Pusat gempa berada di darat 36 km
03-07-2022 07:10:34 WIB,4.69,96.24,4.9,131 Km,"locstring=""36 km TimurLaut KAB-NAGANRAYA-ACEH"""
03-07-2022 06:49:15 WIB,01.07,126.09,5.2,22 Km,"locstring=""109 km Tenggara BITUNG-SULUT"""
03-07-2022 06:49:13 WIB,01.05,126.12,5.3,10 Km,Pusat gempa berada di laut 119 km
03-07-2022 02:05:28 WIB,-8.05,116.81,4.1,10 Km,Pusat gempa berada di laut 44 km
02-07-2022 03:10:05 WIB,-11.94,121.55,4.0,10 Km,157 km BaratDaya SABURAIJUA-NTT
01-07-2022 05:09:39 WIB,-2.54,110.06,4.9,10 Km,"locstring=""119 km BaratDaya KETAPANG-KALBAR"""
31-08-2022 02:06:20 WIB,-3.66,128.82,4.6,128 Km,5 km Timur Nusalaut-MALTENG
31-08-2022 00:52:16 WIB,-7.86,119.46,3.8,271 Km,85 km BaratLaut LABUANBAJO-NTT
30-08-2022 20:42:26 WIB,-1.24,134.34,3.8,3 Km,34 km TimurLaut RANSIKI-PAPUABRT
29-08-2022 17:58:24 WIB,-0.92,99.23,4.0,10 Km,Pusat gempa berada di laut 48 km
29-08-2022 11:55:17 WIB,-9.47,117.12,3.7,29 Km,84 km Tenggara SUMBAWABARAT-NTB
29-08-2022 10:29:15 WIB,-1.09,98.54,6.1,24 Km,"locstring=""Southern Sumatra, Indonesia"""
29-08-2022 10:29:14 WIB,-0.99,98.53,6.4,10 Km,Pusat gempa berada di laut 116 km
29-08-2022 05:34:37 WIB,-0.92,98.69,5.8,16 Km,"locstring=""155 km BaratLaut KEP-MENTAWAI-SUMBAR"""
29-08-2022 05:34:35 WIB,-1.04,98.55,5.9,11 Km,Pusat gempa berada di laut 156 km
29-08-2022 00:04:41 WIB,-1.02,98.56,4.9,22 Km,"locstring=""156 km BaratLaut KEP-MENTAWAI-SUMBAR"""
28-08-2022 15:09:56 WIB,-9.49,117.14,4.3,33 Km,Pusat gempa berada dilaut 87 km Tenggara
28-08-2022 11:58:55 WIB,5.24,125.45,5.0,163 Km,"locstring=""181 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT"""
28-08-2022 03:49:53 WIB,-10.6,109.47,5.3,36 Km,"locstring=""315 km BaratDaya BANTUL-DIY"""
26-08-2022 04:55:24 WIB,-7.77,111.98,3.7,9 Km,Pusat gempa berada di darat 9 km
25-08-2022 18:01:21 WIB,-9.58,116.29,3.9,18 Km,97 km Tenggara LOMBOKTENGAH-NTB
25-08-2022 10:21:33 WIB,-4.64,101.74,4.8,40 Km,"locstring=""93 km BaratLaut ENGGANO-BENGKULU"""
25-08-2022 10:21:32 WIB,-4.60,101.88,5.1,10 Km,Pusat gempa berada di laut 93 km
24-08-2022 02:46:53 WIB,-6.42,103.61,4.9,43 Km,"locstring=""Southwest of Sumatra, Indonesia"""
23-08-2022 23:45:11 WIB,04.05,96.00,4.6,39 Km,Pusat gempa berada di laut 17 km
23-08-2022 21:31:40 WIB,-5.32,102.81,6.3,52 Km,"locstring=""Southern Sumatra, Indonesia"""
23-08-2022 21:31:39 WIB,-5.22,102.95,6.5,12 Km,Pusat gempa berada di laut 64 km
23-08-2022 20:39:13 WIB,-5.39,131.44,5.4,110 Km,Pusat gempa berada di laut 147 km
23-08-2022 16:32:00 WIB,-9.45,115.85,4.0,42 Km,91 km BaratDaya LOMBOKBARAT-NTB
23-08-2022 06:23:58 WIB,-9.64,116.26,4.2,26 Km,103 km BaratDaya LOMBOKTENGAH-NTB
22-08-2022 19:08:44 WIB,-1.85,120.88,4.2,5 Km,8 km arah timurlaut Taripa (Kab. Poso)
22-08-2022 18:09:36 WIB,-0.49,123.39,4.8,5 Km,"Teluk Tomini, 44 km arah utara Balantak"
22-08-2022 16:26:54 WIB,-1.12,100.30,4.4,44 Km,Pusat gempa berada di laut 21 km
22-08-2022 15:36:33 WIB,-9.36,115.56,5.6,134 Km,"locstring=""72 km tenggara Kuta Selatan"""
21-08-2022 12:08:33 WIB,-0.23,125.23,5.1,10 Km,"locstring=""129 km Tenggara TUTUYAN-BOLTIM-SULUT"""
21-08-2022 10:18:27 WIB,-9.35,118.76,4.3,11 Km,Pusat gempa berada di laut 36 km
21-08-2022 03:15:23 WIB,-11.51,117.63,3.7,10 Km,260 km BaratDaya KODI-SUMBABARATDAYA-NTT
20-08-2022 23:49:42 WIB,-7.87,117.47,4.0,281 Km,69 km TimurLaut SUMBAWA-NTB
20-08-2022 09:14:41 WIB,-9.16,120.19,3.7,10 Km,56 km BaratLaut WAINGAPU-NTT
19-08-2022 14:55:22 WIB,-2.83,118.66,3.7,9 Km,Pusat gempa berada di Laut 35 Km
19-08-2022 10:24:05 WIB,-9.74,117.17,3.9,10 Km,115 km Tenggara SUMBAWABARAT-NTB
18-08-2022 14:46:28 WIB,0.31,124.41,5.7,155 Km,Pusat gempa berada di laut 47 km
17-08-2022 19:56:32 WIB,-7.13,125.5,5.6,485 Km,"locstring=""166 km TimurLaut ALOR-NTT"""
17-08-2022 19:01:14 WIB,-1.57,139.13,4.4,7 Km,53 Km Timur Laut SARMI-PAPUA
17-08-2022 18:17:47 WIB,-11.11,117.84,4.1,10 Km,211 km BaratDaya KODI-SUMBABARATDAYA-NTT
17-08-2022 06:02:55 WIB,-7.68,122.14,4.0,10 Km,104 km BaratLaut MAUMERE-SIKKA-NTT
17-08-2022 03:35:08 WIB,-11.49,117.90,4.6,10 Km,242 km BaratDaya KODI-SUMBABARATDAYA-NTT
15-08-2022 23:35:14 WIB,0.11,96.53,5.5,25 Km,Pusat gempa berada di laut 140 km
15-08-2022 19:02:55 WIB,0.22,99.93,4.1,10 Km,"locstring=""5 km BaratDaya Talu-Pasaman barat"""
15-08-2022 18:10:05 WIB,-5.87,110.34,5.2,561 Km,"locstring=""87 km BaratLaut JEPARA-JATENG"""
15-08-2022 11:34:50 WIB,2.5,128.13,5.1,137 Km,"locstring=""53 km BaratLaut DARUBA-MALUT"""
15-08-2022 09:01:36 WIB,-3.36,100.73,4.7,10 Km,"locstring=""54 Km Tenggara PulauPagaiSelatan"""
14-08-2022 09:47:48 WIB,02.01,126.44,5.8,40 Km,"locstring=""Northern Molucca Sea"""
14-08-2022 09:47:47 WIB,1.86,126.44,5.9,10 Km,Pusat gempa berada di laut 139 km
13-08-2022 18:32:33 WIB,-7.71,115.54,3.7,351 Km,67 km TimurLaut BULELENG-BALI
13-08-2022 07:18:37 WIB,-11.38,119.68,4.9,34 Km,"locstring=""131 km BaratDaya KARERA-SUMBATIMUR-NTT"""
12-08-2022 13:43:13 WIB,-8,121.01,3.9,123 Km,81 km BaratLaut MBAY-NAGEKEO-NTT
11-08-2022 12:19:20 WIB,-3.45,101.84,4.3,32 Km,39 km BaratDaya BENGKULUUTARA
11-08-2022 00:39:37 WIB,-10.25,116.48,3.8,10 Km,171 km BaratDaya SUMBAWABARAT-NTB
10-08-2022 22:47:23 WIB,-11.03,114.62,3.8,10 Km,257 km BaratDaya KUTASELATAN-BALI
09-08-2022 23:28:57 WIB,-10.13,116.46,4.5,10 Km,159 km BaratDaya SUMBAWABARAT-NTB
09-08-2022 20:04:42 WIB,-8.37,117.14,4.9,10 Km,15 km TimurLaut PERNANG-NTB
09-08-2022 19:59:42 WIB,-6.87,130.00,5.9,176 Km,Pusat gempa berada di laut 189 Km
09-08-2022 19:59:41 WIB,-6.87,130.06,5.7,175 Km,"locstring=""184 Km BaratLaut Maluku Tenggara Barat"""
09-08-2022 18:31:21 WIB,-11.15,118.72,4.0,10 Km,168 km BaratDaya WANOKAKA-NTT
09-08-2022 13:36:09 WIB,-8.34,117.15,4.7,10 Km,17 km TimurLaut PULAUSARINGI-NTB
09-08-2022 06:15:08 WIB,-6.26,104.43,5.0,21 Km,"locstring=""90 km BaratDaya TANGGAMUS-LAMPUNG"""
08-08-2022 18:38:33 WIB,-0.54,131.43,4.0,4 Km,41 km TimurLaut Kota Sorong-PAPUABRT
07-08-2022 09:28:23 WIB,-4.41,102.06,5.1,48 Km,"locstring=""68 km BaratDaya SELUMA-BENGKULU"""
06-08-2022 19:30:03 WIB,-7.57,122.47,3.8,20 Km,99 km BaratLaut LARANTUKA-NTT
06-08-2022 09:38:51 WIB,-4.58,138.19,4.8,89 Km,II MMI di Wamena
06-08-2022 00:12:49 WIB,-10.39,116.40,3.7,10 Km,187 km Tenggara LOMBOKTENGAH-NTB
06-08-2022 00:01:15 WIB,-9.74,116.32,4.5,27 Km,Pusat gempa berada di laut 115 km
05-08-2022 17:38:42 WIB,-9.5,118.97,4.0,53 Km,10 km BaratLaut KODI-SUMBABARATDAYA-NTT
05-08-2022 16:23:13 WIB,-7.73,104.95,5.1,23 Km,"locstring=""Southwest of Sumatra, Indonesia"""
05-08-2022 16:23:12 WIB,-7.73,104.96,5.1,15 Km,"locstring=""Southwest of Sumatra, Indonesia"""
05-08-2022 00:39:30 WIB,-1.11,97.25,5.1,10 Km,"locstring=""197 km BaratDaya NIASSELATAN-SUMUT"""
03-08-2022 14:51:56 WIB,-9.23,124.25,5.0,46 Km,"locstring=""Timor Region"""
01-08-2022 19:59:52 WIB,-2.52,121.05,3.7,3 Km,15 km BaratLaut LUWUTIMUR-SULSEL
01-08-2022 14:24:08 WIB,-3.44,139.73,4.7,77 Km,26 Km TimurLaut YALIMO-PAPUA
30-09-2022 21:30:22 WIB,-2.46,121.25,4.5,3 Km,Pusat gempa berada di darat 16 km
30-09-2022 14:58:52 WIB,-9.52,119.57,4.8,47 Km,11 km BaratLaut WAIBAKUL-NTT
29-09-2022 18:34:44 WIB,-2.36,140.03,5.1,18 Km,"locstring=""72 km TimurLaut Kab JAYAPURA-PAPUA"""
28-09-2022 11:36:54 WIB,-8.51,111.28,3.8,103 Km,Pusat gempa berada di laut 41 km
28-09-2022 10:46:35 WIB,0.17,99.92,4.5,10 Km,Pusat gempa berada di darat 12 km
28-09-2022 03:37:45 WIB,-9.84,115.04,4.1,10 Km,117 km BaratDaya KUTASELATAN-BALI
26-09-2022 02:43:25 WIB,-1.94,118.90,4.5,19 Km,67 km BaratLaut MAMUJUTENGAH-SULBAR
25-09-2022 18:16:33 WIB,4.33,126.14,5.5,113 Km,Pusat gempa berada di laut 70 km
25-09-2022 18:16:32 WIB,4.31,126.14,5.2,135 Km,"locstring=""Talaud Islands, Indonesia"""
25-09-2022 03:32:27 WIB,-9.63,114.37,4.8,10 Km,Pusat gempa berada di laut 132 km
25-09-2022 00:19:52 WIB,-7.48,121.73,3.7,10 Km,137 km BaratLaut MAUMERE-SIKKA-NTT
24-09-2022 03:53:00 WIB,3.75,95.97,6.2,53 Km,"locstring=""Off West Coast of Northern Sumatra"""
24-09-2022 03:52:59 WIB,3.77,95.97,6.4,22 Km,Pusat gempa berada di laut 45 km
24-09-2022 03:51:27 WIB,-5.17,125.63,5.6,10 Km,"locstring=""Banda Sea"""
23-09-2022 11:30:39 WIB,-0.78,100.01,3.7,67 Km,Pusat gempa berada di darat 20 km
23-09-2022 10:05:35 WIB,-8.6,119.30,4.9,109 Km,63 km Tenggara KOTA-BIMA-NTB
23-09-2022 02:36:22 WIB,4.42,96.60,5.1,10 Km,35 km Barat Daya Takengon
22-09-2022 23:22:11 WIB,-9.47,113.94,3.7,10 Km,144 km BaratDaya JEMBRANA-BALI
22-09-2022 06:59:39 WIB,-9.56,119.68,4.4,54 Km,11 km TimurLaut WAIBAKUL-NTT
22-09-2022 02:41:13 WIB,-11.22,119.25,4.6,10 Km,145 km BaratDaya KARERA-SUMBATIMUR-NTT
21-09-2022 18:57:53 WIB,-6,131.19,4.8,83 Km,"locstring=""178 km BaratDaya MALUKUTENGGARA"""
21-09-2022 05:25:04 WIB,-1.14,98.61,5.0,40 Km,"locstring=""143 km BaratLaut KEP-MENTAWAI-SUMBAR"""
21-09-2022 05:25:01 WIB,-1.17,98.57,5.0,10 Km,"locstring=""144 km BaratLaut KEP-MENTAWAI-SUMBAR"""
20-09-2022 17:09:58 WIB,-7.05,106.44,4.0,10 Km,14 km BaratDaya KAB-SUKABUMI-JABAR
19-09-2022 22:44:49 WIB,4.42,96.60,4.5,3 Km,Test
19-09-2022 10:44:49 WIB,4.42,96.60,4.5,3 Km,test8
19-09-2022 00:13:21 WIB,-7.52,119.80,3.8,393 Km,108 km BaratLaut LABUANBAJO-NTT
18-09-2022 02:38:25 WIB,-7.64,106.37,3.8,41 Km,75 km BaratDaya KAB-SUKABUMI-JABAR
17-09-2022 19:32:33 WIB,-7.88,117.51,4.5,282 Km,68 km TimurLaut SUMBAWA-NTB
17-09-2022 03:26:24 WIB,-8.36,119.45,4.1,148 Km,51 km BaratLaut LABUANBAJO-NTT
16-09-2022 18:45:41 WIB,2.46,126.11,4.8,10 Km,89 km Tenggara ONDONG-KEP.SITARO-SULUT
16-09-2022 15:17:02 WIB,-0.05,124.43,4.8,25 Km,Pusat gempa berada di laut 71 km
15-09-2022 22:33:08 WIB,1.63,96.82,4.5,14 Km,63 Km BaratLaut Nias Utara
15-09-2022 22:24:51 WIB,-2.07,99.53,4.8,29 Km,"locstring=""Southern Sumatra, Indonesia"""
15-09-2022 22:24:50 WIB,-2.06,99.53,4.8,42 Km,"locstring=""Southern Sumatra, Indonesia"""
15-09-2022 07:51:45 WIB,-9.93,117.41,3.7,10 Km,144 km Tenggara SUMBAWABARAT-NTB
15-09-2022 01:25:28 WIB,-11.16,116.66,3.8,10 Km,268 km BaratDaya SUMBAWABARAT-NTB
13-09-2022 23:26:29 WIB,-7.88,118.57,3.7,36 Km,65 km BaratLaut BIMA-NTB
13-09-2022 20:07:50 WIB,-11.14,117.32,4.1,10 Km,252 km BaratDaya KODI-SUMBABARATDAYA-NTT
13-09-2022 18:18:04 WIB,-5.70,104.25,4.9,41 Km,53 km BaratDaya TANGGAMUS-LAMPUNG
13-09-2022 16:31:47 WIB,-5.53,124.89,4.5,10 Km,Sulawesi Selatan
13-09-2022 04:37:15 WIB,-9.79,118.70,4.6,38 Km,38 km BaratDaya KODI-SUMBABARATDAYA-NTT
12-09-2022 16:57:16 WIB,-8.4,115.06,4.5,187 Km,16 km BaratLaut TABANAN-BALI
12-09-2022 01:24:03 WIB,-1.22,98.6,4.9,26 Km,"locstring=""Southern Sumatra, Indonesia"""
12-09-2022 01:24:01 WIB,-1.22,98.50,5.1,10 Km,Pusat gempa berada di laut 147 km
11-09-2022 23:21:47 WIB,-1.95,138.26,4.9,13 Km,46 km Timur Laut KASONAWEJA-PAPUA
11-09-2022 18:20:23 WIB,-9.63,118.68,4.1,10 Km,34 km BaratDaya KODI-SUMBABARATDAYA-NTT
11-09-2022 17:52:34 WIB,-2.01,138.21,4.9,16 Km,38 km Timur Laut KASONAWEJA-PAPUA
11-09-2022 11:16:31 WIB,-11.11,110.75,5.4,10 Km,"locstring=""328 km BaratDaya PACITAN-JATIM"""
11-09-2022 06:24:04 WIB,-1.17,98.68,5.3,32 Km,"locstring=""135 km BaratLaut KEP-MENTAWAI-SUMBAR"""
11-09-2022 06:24:01 WIB,-1.25,98.49,5.4,11 Km,146 km Barat Laut Kep.Mentawai-Sumbar
11-09-2022 06:10:43 WIB,-1.18,98.53,6.2,10 Km,Pusat gempa berada di laut laut 161
10-09-2022 20:49:31 WIB,-2.01,138.24,4.9,10 Km,40 km Timur Laut KASONAWEJA-PAPUA
10-09-2022 08:27:15 WIB,-1.97,138.17,4.8,10 Km,Pusat gempa berada di darat 40 km
10-09-2022 07:27:09 WIB,-2.06,138.24,4.8,10 Km,Pusat gempa berada di darat 36 km
10-09-2022 07:05:17 WIB,-2.25,138.18,6.2,17 Km,"locstring=""Irian Jaya, Indonesia"""
10-09-2022 07:05:14 WIB,-2.04,138.26,6.2,16 Km,Pusat gempa berada di...
10-09-2022 06:51:22 WIB,-2.13,138.26,5.3,15 Km,"locstring=""Irian Jaya, Indonesia"""
10-09-2022 06:44:15 WIB,-2.31,138.18,5.9,48 Km,"locstring=""Papua, Indonesia"""
10-09-2022 06:31:49 WIB,-2.02,138.32,5.9,106 Km,Pusat gempa berada di darat 39 km
10-09-2022 06:31:48 WIB,-2.21,138.25,6.1,19 Km,"locstring=""Irian Jaya, Indonesia"""
10-09-2022 04:38:03 WIB,-7.09,129.64,4.9,167 Km,"locstring=""Banda Sea"""
10-09-2022 00:20:19 WIB,2.25,126.72,5.3,53 Km,"locstring=""Northern Molucca Sea"""
09-09-2022 16:17:37 WIB,-9.2,127.18,5.1,26 Km,"locstring=""Timor Sea"""
09-09-2022 08:10:43 WIB,-9.03,121.88,3.9,72 Km,31 km Tenggara ENDE-NTT
09-09-2022 07:06:35 WIB,-7.23,120.80,4.0,573 Km,109 km Tenggara SELAYAR-SULSEL
09-09-2022 00:52:51 WIB,-4.27,102.31,4.9,31 Km,51 km BaratDaya SELUMA-BENGKULU
