Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Name,Item,Kind,Hidden
5/22/2021,ID-NB,Nusa Tenggara Barat,30,0,21,9,11047,418,8085,2544,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.69,2096.11,0.00,79.31,3.78%,73.19%,0.86,0.00,,,,
5/22/2021,ID-NT,Nusa Tenggara Timur,36,0,43,-7,15759,410,14391,958,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,6.65,2912.23,0.00,75.77,2.60%,91.32%,2.25,0.00,,,,
5/22/2021,ID-PA,Papua,0,0,0,0,20433,207,11455,8771,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,4707.69,0.00,47.69,1.01%,56.06%,1.00,1.00,,,,
5/22/2021,ID-PB,Papua Barat,5,1,12,-8,9223,163,8960,100,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,4.38,8085.38,0.88,142.89,1.77%,97.15%,0.17,0.50,,,,
5/22/2021,ID-RI,Riau,639,6,431,202,54268,1414,48919,3935,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,105.20,8934.33,0.99,232.79,2.61%,90.14%,1.25,0.35,,,,
5/22/2021,ID-SR,Sulawesi Barat,1,0,3,-2,5498,120,5341,37,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,3524.40,0.00,76.92,2.18%,97.14%,1.00,1.00,,,,
5/22/2021,ID-SN,Sulawesi Selatan,3,3,45,-45,61909,940,60641,328,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.32,6567.28,0.32,99.71,1.52%,97.95%,0.06,3.00,,,,
5/22/2021,ID-ST,Sulawesi Tengah,15,1,0,14,12754,357,12044,353,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,5.08,4315.25,0.34,120.79,2.80%,94.43%,2.14,,,,,
5/22/2021,ID-SG,Sulawesi Tenggara,0,0,8,-8,10493,217,10042,234,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,3981.47,0.00,82.34,2.07%,95.70%,0.00,1.00,,,,
5/22/2021,ID-SA,Sulawesi Utara,11,1,0,10,15747,540,14804,403,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,4.16,5960.52,0.38,204.40,3.43%,94.01%,5.50,,,,,
5/22/2021,ID-SB,Sumatera Barat,301,8,304,-11,41916,931,38218,2767,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,54.54,7594.52,1.45,168.68,2.22%,91.18%,0.83,0.80,,,,
5/22/2021,ID-SS,Sumatera Selatan,204,5,112,87,22982,1184,20797,1001,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,24.82,2796.70,0.61,144.08,5.15%,90.49%,1.70,0.83,,,,
5/22/2021,ID-SU,Sumatera Utara,87,6,76,5,31192,1024,27778,2390,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.85,2096.96,0.40,68.84,3.28%,89.05%,0.90,1.50,,,,
5/23/2021,ID-AC,Aceh,104,6,92,6,13229,536,10724,1969,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,19.82,2521.13,1.14,102.15,4.05%,81.06%,0.77,1.00,,,,
5/23/2021,ID-BA,Bali,68,2,48,18,46856,1475,44600,781,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,16.13,11113.40,0.47,349.84,3.15%,95.19%,1.36,0.40,,,,
5/23/2021,ID-BT,Banten,36,2,52,-18,48814,1245,46313,1256,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,3.36,4552.54,0.19,116.11,2.55%,94.88%,0.55,0.50,,,,
5/23/2021,ID-BE,Bengkulu,70,0,51,19,7755,175,6794,786,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,35.01,3878.39,0.00,87.52,2.26%,87.61%,1.17,1.00,,,,
5/23/2021,ID-JK,DKI Jakarta,867,12,340,515,424006,7062,406791,10153,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,79.94,39092.78,1.11,651.11,1.67%,95.94%,0.93,1.00,,,,
5/23/2021,ID-YO,Daerah Istimewa Yogyakarta,152,6,185,-39,43281,1121,40114,2046,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,41.86,11919.81,1.65,308.73,2.59%,92.68%,1.10,1.00,,,,
5/23/2021,IDN,Indonesia,5280,123,3550,1607,1775220,49328,1633045,92847,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.91,6694.26,0.46,186.01,2.78%,91.99%,1.00,0.93,,,,
5/23/2021,ID-JA,Jambi,55,6,99,-50,9010,161,7398,1451,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,15.74,2579.18,1.72,46.09,1.79%,82.11%,0.87,1.50,,,,
5/23/2021,ID-JB,Jawa Barat,970,6,713,251,305386,4082,272007,29297,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,21.48,6762.11,0.13,90.39,1.34%,89.07%,0.97,0.40,,,,
5/23/2021,ID-JT,Jawa Tengah,359,21,256,82,193705,9197,176538,7970,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,9.87,5326.82,0.58,252.91,4.75%,91.14%,0.74,0.68,,,,
5/23/2021,ID-JI,Jawa Timur,228,16,205,7,152895,11173,140007,1715,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,5.63,3777.14,0.40,276.02,7.31%,91.57%,0.98,1.00,,,,
5/23/2021,ID-KB,Kalimantan Barat,118,2,109,7,10049,81,9142,826,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,21.76,1853.10,0.37,14.94,0.81%,90.97%,1.40,0.25,,,,
5/23/2021,ID-KS,Kalimantan Selatan,73,2,57,14,34282,1000,32365,917,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,18.15,8521.40,0.50,248.57,2.92%,94.41%,1.52,2.00,,,,
5/23/2021,ID-KT,Kalimantan Tengah,96,0,2,94,21852,491,18829,2532,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,37.35,8501.77,0.00,191.03,2.25%,86.17%,1.00,1.00,,,,
5/23/2021,ID-KI,Kalimantan Timur,103,1,70,32,70793,1705,68104,984,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,29.00,19929.39,0.28,479.99,2.41%,96.20%,1.04,,,,,
5/23/2021,ID-KU,Kalimantan Utara,46,1,10,35,12084,190,11355,539,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,70.94,18636.44,1.54,293.03,1.57%,93.97%,1.39,,,,,
5/23/2021,ID-BB,Kepulauan Bangka Belitung,183,0,133,50,16859,251,15212,1396,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,132.63,12218.73,0.00,181.91,1.49%,90.23%,0.96,0.00,,,,
5/23/2021,ID-KR,Kepulauan Riau,215,0,25,190,14658,310,11889,2459,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,111.43,7597.18,0.00,160.67,2.11%,81.11%,1.24,1.00,,,,
5/23/2021,ID-LA,Lampung,104,0,29,75,17517,909,15331,1277,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,11.43,1925.88,0.00,99.94,5.19%,87.52%,1.49,0.00,,,,
5/23/2021,ID-MA,Maluku,5,0,34,-29,7676,120,7319,237,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,2.71,4155.71,0.00,64.97,1.56%,95.35%,,1.00,,,,
5/23/2021,ID-MU,Maluku Utara,9,0,0,9,4481,120,4232,129,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.88,3426.36,0.00,91.76,2.68%,94.44%,1.29,1.00,,,,
5/23/2021,ID-NB,Nusa Tenggara Barat,26,0,0,26,11073,418,8085,2570,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.93,2101.04,0.00,79.31,3.77%,73.02%,0.87,1.00,,,,
5/23/2021,ID-NT,Nusa Tenggara Timur,50,2,119,-71,15809,412,14510,887,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,9.24,2921.47,0.37,76.14,2.61%,91.78%,1.39,,,,,
5/23/2021,ID-PA,Papua,0,0,0,0,20433,207,11455,8771,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,4707.69,0.00,47.69,1.01%,56.06%,1.00,1.00,,,,
5/23/2021,ID-PB,Papua Barat,24,1,10,13,9247,164,8970,113,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,21.04,8106.42,0.88,143.77,1.77%,97.00%,4.80,1.00,,,,
5/23/2021,ID-RI,Riau,592,12,513,67,54860,1426,49432,4002,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,97.46,9031.79,1.98,234.77,2.60%,90.11%,0.93,2.00,,,,
5/23/2021,ID-SR,Sulawesi Barat,0,0,3,-3,5498,120,5344,34,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,3524.40,0.00,76.92,2.18%,97.20%,0.00,1.00,,,,
5/23/2021,ID-SN,Sulawesi Selatan,41,1,30,10,61950,941,60671,338,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.35,6571.63,0.11,99.82,1.52%,97.94%,13.67,0.33,,,,
5/23/2021,ID-ST,Sulawesi Tengah,12,0,14,-2,12766,357,12058,351,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,4.06,4319.31,0.00,120.79,2.80%,94.45%,0.80,0.00,,,,
5/23/2021,ID-SG,Sulawesi Tenggara,1,0,3,-2,10494,217,10045,232,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.38,3981.85,0.00,82.34,2.07%,95.72%,,1.00,,,,
5/23/2021,ID-SA,Sulawesi Utara,8,0,28,-20,15755,540,14832,383,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,3.03,5963.55,0.00,204.40,3.43%,94.14%,0.73,0.00,,,,
5/23/2021,ID-SB,Sumatera Barat,381,9,181,191,42297,940,38399,2958,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,69.03,7663.55,1.63,170.31,2.22%,90.78%,1.27,1.13,,,,
5/23/2021,ID-SS,Sumatera Selatan,194,11,81,102,23176,1195,20878,1103,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,23.61,2820.30,1.34,145.42,5.16%,90.08%,0.95,2.20,,,,
5/23/2021,ID-SU,Sumatera Utara,84,3,68,13,31276,1027,27846,2403,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.65,2102.60,0.20,69.04,3.28%,89.03%,0.97,0.50,,,,
5/24/2021,ID-AC,Aceh,167,8,257,-98,13396,544,10981,1871,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,31.83,2552.95,1.52,103.67,4.06%,81.97%,1.61,1.33,,,,
5/24/2021,ID-BA,Bali,62,1,70,-9,46918,1476,44670,772,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,14.71,11128.11,0.24,350.08,3.15%,95.21%,0.91,0.50,,,,
5/24/2021,ID-BT,Banten,49,1,51,-3,48863,1246,46364,1253,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,4.57,4557.11,0.09,116.21,2.55%,94.89%,1.36,0.50,,,,
5/24/2021,ID-BE,Bengkulu,8,1,40,-33,7763,176,6834,753,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,4.00,3882.39,0.50,88.02,2.27%,88.03%,0.11,,,,,
5/24/2021,ID-JK,DKI Jakarta,819,10,302,507,424825,7072,407093,10660,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,75.51,39168.29,0.92,652.03,1.66%,95.83%,0.94,0.83,,,,
5/24/2021,ID-YO,Daerah Istimewa Yogyakarta,149,7,200,-58,43430,1128,40314,1988,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,41.04,11960.84,1.93,310.66,2.60%,92.83%,0.98,1.17,,,,
5/24/2021,IDN,Indonesia,5907,127,5234,546,1781127,49455,1638279,93393,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,22.27,6716.53,0.48,186.49,2.78%,91.98%,1.12,1.03,,,,
5/24/2021,ID-JA,Jambi,76,0,61,15,9086,161,7459,1466,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,21.76,2600.94,0.00,46.09,1.77%,82.09%,1.38,0.00,,,,
5/24/2021,ID-JB,Jawa Barat,1420,19,1450,-49,306806,4101,273457,29248,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,31.44,6793.56,0.42,90.81,1.34%,89.13%,1.46,3.17,,,,
5/24/2021,ID-JT,Jawa Tengah,905,14,880,11,194610,9211,177418,7981,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,24.89,5351.71,0.38,253.30,4.73%,91.17%,2.52,0.67,,,,
5/24/2021,ID-JI,Jawa Timur,227,20,206,1,153122,11193,140213,1716,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,5.61,3782.75,0.49,276.51,7.31%,91.57%,1.00,1.25,,,,
5/24/2021,ID-KB,Kalimantan Barat,83,1,98,-16,10132,82,9240,810,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,15.31,1868.40,0.18,15.12,0.81%,91.20%,0.70,0.50,,,,
5/24/2021,ID-KS,Kalimantan Selatan,29,2,194,-167,34311,1002,32559,750,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,7.21,8528.61,0.50,249.06,2.92%,94.89%,0.40,1.00,,,,
5/24/2021,ID-KT,Kalimantan Tengah,68,2,84,-18,21920,493,18913,2514,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,26.46,8528.22,0.78,191.81,2.25%,86.28%,0.71,,,,,
5/24/2021,ID-KI,Kalimantan Timur,105,1,66,38,70898,1706,68170,1022,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,29.56,19958.95,0.28,480.27,2.41%,96.15%,1.02,1.00,,,,
5/24/2021,ID-KU,Kalimantan Utara,52,0,0,52,12136,190,11355,591,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,80.20,18716.64,0.00,293.03,1.57%,93.56%,1.13,0.00,,,,
5/24/2021,ID-BB,Kepulauan Bangka Belitung,135,0,99,36,16994,251,15311,1432,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,97.84,12316.57,0.00,181.91,1.48%,90.10%,0.74,1.00,,,,
5/24/2021,ID-KR,Kepulauan Riau,247,1,313,-67,14905,311,12202,2392,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,128.02,7725.20,0.52,161.19,2.09%,81.87%,1.15,,,,,
5/24/2021,ID-LA,Lampung,94,1,41,52,17611,910,15372,1329,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,10.33,1936.21,0.11,100.05,5.17%,87.29%,0.90,,,,,
5/24/2021,ID-MA,Maluku,0,0,19,-19,7676,120,7338,218,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,4155.71,0.00,64.97,1.56%,95.60%,0.00,1.00,,,,
5/24/2021,ID-MU,Maluku Utara,4,0,20,-16,4485,120,4252,113,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,3429.42,0.00,91.76,2.68%,94.80%,0.44,1.00,,,,
5/24/2021,ID-NB,Nusa Tenggara Barat,24,0,7,17,11097,418,8092,2587,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.55,2105.59,0.00,79.31,3.77%,72.92%,0.92,1.00,,,,
5/24/2021,ID-NT,Nusa Tenggara Timur,67,1,118,-52,15876,413,14628,835,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,12.38,2933.85,0.18,76.32,2.60%,92.14%,1.34,0.50,,,,
5/24/2021,ID-PA,Papua,28,0,0,28,20461,207,11455,8799,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.45,4714.14,0.00,47.69,1.01%,55.98%,,1.00,,,,
5/24/2021,ID-PB,Papua Barat,2,2,17,-17,9249,166,8987,96,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,1.75,8108.17,1.75,145.52,1.79%,97.17%,0.08,2.00,,,,
5/24/2021,ID-RI,Riau,665,24,202,439,55525,1450,49634,4441,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,109.48,9141.27,3.95,238.72,2.61%,89.39%,1.12,2.00,,,,
5/24/2021,ID-SR,Sulawesi Barat,0,0,3,-3,5498,120,5347,31,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,3524.40,0.00,76.92,2.18%,97.25%,1.00,1.00,,,,
5/24/2021,ID-SN,Sulawesi Selatan,14,1,8,5,61964,942,60679,343,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.49,6573.12,0.11,99.93,1.52%,97.93%,0.34,1.00,,,,
5/24/2021,ID-ST,Sulawesi Tengah,21,1,15,5,12787,358,12073,356,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,7.11,4326.41,0.34,121.13,2.80%,94.42%,1.75,,,,,
5/24/2021,ID-SG,Sulawesi Tenggara,2,0,5,-3,10496,217,10050,229,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,3982.60,0.00,82.34,2.07%,95.75%,2.00,1.00,,,,
5/24/2021,ID-SA,Sulawesi Utara,0,0,29,-29,15755,540,14861,354,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,5963.55,0.00,204.40,3.43%,94.33%,0.00,1.00,,,,
5/24/2021,ID-SB,Sumatera Barat,154,1,194,-41,42451,941,38593,2917,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,27.90,7691.45,0.18,170.49,2.22%,90.91%,0.40,0.11,,,,
5/24/2021,ID-SS,Sumatera Selatan,130,9,93,28,23306,1204,20971,1131,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,15.82,2836.12,1.10,146.52,5.17%,89.98%,0.67,0.82,,,,
5/24/2021,ID-SU,Sumatera Utara,99,2,96,1,31375,1029,27942,2404,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,6.66,2109.26,0.13,69.18,3.28%,89.06%,1.18,0.67,,,,
5/25/2021,ID-AC,Aceh,185,9,151,25,13581,553,11132,1896,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,35.26,2588.21,1.72,105.39,4.07%,81.97%,1.11,1.13,,,,
5/25/2021,ID-BA,Bali,55,5,83,-33,46973,1481,44753,739,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,13.05,11141.15,1.19,351.27,3.15%,95.27%,0.89,5.00,,,,
5/25/2021,ID-BT,Banten,89,2,9,78,48952,1248,46373,1331,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,8.30,4565.41,0.19,116.39,2.55%,94.73%,1.82,2.00,,,,
5/25/2021,ID-BE,Bengkulu,30,1,55,-26,7793,177,6889,727,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,15.00,3897.40,0.50,88.52,2.27%,88.40%,3.75,1.00,,,,
5/25/2021,ID-JK,DKI Jakarta,384,14,506,-136,425209,7086,407599,10524,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,35.40,39203.70,1.29,653.32,1.67%,95.86%,0.47,1.40,,,,
5/25/2021,ID-YO,Daerah Istimewa Yogyakarta,215,10,191,14,43645,1138,40505,2002,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,59.21,12020.05,2.75,313.41,2.61%,92.81%,1.44,1.43,,,,
5/25/2021,IDN,Indonesia,5060,172,3795,1093,1786187,49627,1642074,94486,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.08,6735.61,0.65,187.14,2.78%,91.93%,0.86,1.35,,,,
5/25/2021,ID-JA,Jambi,59,3,65,-9,9145,164,7524,1457,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,16.89,2617.83,0.86,46.95,1.79%,82.27%,0.78,,,,,
